id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,grade,sqft_above,sqft_basement,yr_built,zipcode,lat,long,style_id
5019500215,495000,2,1.75,1280,4000,1,0,7,730,550,1929,98116,39.0433,-76.4471,7
3290800215,535000,2,1,980,4120,1,0,7,830,150,1950,98115,29.4611,-98.3861,4
7853230590,435000,4,2.5,2190,6578,2,0,7,2190,0,2004,98065,41.5409,-87.6116,5
1221000490,305000,4,2,2470,1831,2,0,7,1970,500,2009,98166,37.613,-77.5065,4
5210200077,799000,4,2.5,2590,7910,2,0,9,2590,0,2001,98115,32.0868,-81.1773,5
3275880100,700000,4,2.5,2580,15031,2,0,9,2580,0,1999,98052,34.2486,-117.289,4
2767704345,467000,3,2.25,1270,1213,2,0,8,1040,230,2005,98107,39.1175,-90.3271,7
1432701380,263000,3,1,1250,7560,1,0,6,1250,0,1959,98058,41.9916,-72.5965,1
1564000740,760000,4,2.5,4660,7157,2,0,9,3020,1640,2003,98059,37.8445,-94.3492,6
8141300300,293000,4,2.5,2019,4435,2,0,8,2019,0,2008,98022,38.5973,-90.448,5
1388600110,245000,3,2,1490,7929,1,0,7,1490,0,1989,98002,37.7263,-89.8759,5
3523029059,181000,2,1.5,1560,10807,1,0,7,1560,0,1949,98070,35.2366,-106.6191,3
1061500110,240000,3,1,1030,15264,1,0,7,1030,0,1962,98056,37.8915,-85.9636,2
7555210100,880000,4,2.75,2560,7961,1,0,8,1450,1110,1975,98033,41.88,-71.5549,2
9407150100,285000,3,2,1460,6377,1,0,7,1460,0,1995,98038,41.0353,-74.0423,3
6414100721,407500,2,1,770,6017,1,0,7,770,0,1950,98125,28.6484,-81.3458,7
4307340490,325000,4,2.5,1960,3543,2,0,7,1960,0,2004,98056,38.8717,-77.397,6
4022900569,405000,3,1.75,1900,10454,1,0,7,1390,510,1978,98155,38.8709,-76.9234,6
2114700115,291700,3,2.5,1970,4120,1.5,0,6,1230,740,1927,98106,47.0102,-123.5857,2
2320069364,370000,3,2.5,2490,18525,2,0,8,2490,0,1995,98022,38.8061,-94.2655,2
4331400090,270000,3,1.5,1430,8960,1,0,6,1430,0,1953,98166,31.3101,-86.4781,6
3886902870,800000,4,2.5,2680,7200,1,0,8,1380,1300,1952,98033,30.2398,-92.0947,6
9136102680,626500,3,1.75,1610,3210,1,0,7,910,700,1928,98103,39.2639,-119.9453,1
2581900165,1.13E+06,4,3.5,4300,8406,2,0,11,3580,720,1987,98040,40.5391,-79.9735,3
3793501050,399950,4,2.5,3200,7545,2,0,7,3200,0,2003,98038,40.9625,-91.5452,2
619000100,419000,3,1.75,2140,15030,1,0,7,1570,570,1958,98166,40.9405,-73.9596,2
4178700100,1.16E+06,4,2.5,4240,43995,2,0,10,4240,0,1989,98075,35.8824,-119.2715,1
3225059223,1.41E+06,4,3.5,3410,10769,2,0,10,3410,0,2008,98004,42.2313,-88.0623,3
3885805325,710000,4,2.75,2090,8064,2,0,7,2090,0,1967,98033,46.9863,-123.9022,4
4151800195,650000,3,1,1410,4840,1,0,6,1230,180,1942,98033,39.4138,-74.3787,5
1137300690,369900,4,2.5,2820,33750,2,0,9,2820,0,1984,98072,38.1005,-78.9687,4
203600590,641000,4,2.5,2770,63118,2,0,9,2770,0,1997,98014,40.4207,-79.8858,5
7745500015,403000,3,1,1400,6879,1,0,7,1400,0,1951,98155,34.2665,-77.8659,3
1370802600,1.02E+06,3,3.25,3620,4000,2,0,10,2730,890,2005,98199,32.6434,-97.2173,3
5452800645,865000,4,2.5,2260,13600,1,0,8,1770,490,1974,98040,40.4127,-74.2365,7
1324049015,2.49E+06,4,2.5,3440,23954,1.5,1,10,2260,1180,1931,98040,18.3356,-66.9949,7
7645900165,810000,4,1,2150,3588,2,0,8,1850,300,1926,98126,31.6289,-103.0403,4
6798100652,316750,3,2.5,1256,1154,3,0,7,1256,0,2005,98125,39.8906,-75.0722,5
1023079147,652500,4,2.25,2220,130244,2,0,8,2220,0,1989,98027,41.8298,-81.0511,2
7972601250,360000,6,2.75,2850,15240,1,0,7,1850,1000,1962,98106,43.292,-89.7353,4
421000215,208000,2,1,700,5100,1,0,5,700,0,1953,98056,34.9967,-81.234,6
4054520100,898000,4,2.5,3700,63991,2,0,10,3700,0,1992,98077,40.054,-111.672,5
3579700015,295000,4,1.75,1400,11934,1,0,7,1050,350,1961,98028,41.6311,-111.8418,6
9310300215,652500,4,1.75,3130,18253,2,0,7,3130,0,1978,98133,37.0878,-81.808,5
3905081800,560000,4,3,2170,5764,2,0,8,2170,0,1992,98029,38.6378,-90.3815,1
7236100025,280000,3,1,1020,8400,1,0,7,1020,0,1957,98056,44.1274,-69.1369,4
2023049206,289950,3,2.5,1760,8584,1.5,0,7,1760,0,1937,98148,29.4828,-98.4682,3
3223059015,397500,3,2.5,1860,44093,1,0,7,1860,0,1978,98055,30.0741,-90.5557,1
1726069064,380000,2,1,1140,75132,1,0,7,1140,0,1956,98077,47.0966,-122.2111,5
1423089162,415900,3,2.5,1670,22703,1,0,7,1310,360,1988,98045,36.125,-111.2468,7
8024201503,475000,2,1.75,1710,8645,1,0,7,1510,200,1923,98115,35.1449,-85.3457,3
859000110,125000,1,1,500,7440,1,0,5,500,0,1928,98106,39.7931,-105.1712,5
2322059039,238000,3,1,1470,32670,1,0,7,1020,450,1958,98042,41.0319,-73.5827,6
2023049245,296000,4,1.5,1370,9750,1,0,7,1070,300,1953,98168,39.9282,-122.182,3
114100745,475000,6,3,3470,117612,1.5,0,7,3470,0,1924,98028,40.848,-81.7743,3
2391601380,390000,3,2.25,1650,6250,1.5,0,7,1650,0,1910,98116,38.9949,-84.6017,2
2313900740,425000,3,1,1180,3750,1,0,6,1030,150,1940,98116,37.2959,-78.4002,6
9521101015,725000,6,3,3110,5000,1.5,0,7,1810,1300,1921,98103,45.096,-123.3983,7
1036400110,605000,3,2.25,2080,12134,1,0,8,1530,550,1973,98052,40.2498,-75.5886,2
2572400100,302000,3,1,1600,1950,2,0,7,1600,0,1906,98122,60.4417,-151.1972,4
6821600300,886000,3,2.25,2380,6000,2,0,9,1650,730,1931,98199,41.7635,-87.9456,5
9547205225,540000,4,1.75,1630,6120,1,0,7,980,650,1918,98115,30.1713,-85.6089,5
3876312490,435000,4,2.25,1910,8400,2,0,7,1910,0,1975,98072,29.9904,-81.6807,7
1591600044,409000,4,3.25,3140,10752,2,0,7,2300,840,1992,98146,40.192,-74.7022,1
7201800090,405000,3,1,1250,7280,1,0,7,1250,0,1975,98052,40.7977,-81.468,2
4221270100,560200,3,2.5,1990,3984,2,0,8,1990,0,2004,98075,42.4184,-88.0836,4
2473410690,324000,4,1.75,2110,7208,1,0,8,1170,940,1975,98058,34.367,-86.2638,7
7300410110,390000,4,2.5,2490,8290,2,0,9,2490,0,1999,98092,41.0529,-74.0499,2
7224500090,414000,2,1,800,5000,1,0,6,800,0,1938,98055,39.195,-106.8369,3
7852000110,441500,3,2.5,2360,4670,2,0,7,2360,0,1998,98065,38.3613,-120.9422,5
4302200590,375000,3,2.5,1770,5146,2,0,7,1770,0,1992,98106,28.5404,-82.3903,1
8635750090,668500,4,2.5,2710,5500,2,0,9,2710,0,1999,98074,41.831,-87.8169,6
1133000100,540000,5,1.5,1940,10202,1.5,0,7,1940,0,1940,98125,39.2297,-84.4816,7
7631800025,1.04E+06,4,3.25,3450,11240,2,0,10,2430,1020,1960,98166,37.8997,-88.9301,7
2998800110,1.35E+06,4,3.25,3440,4920,2,0,10,2520,920,2014,98116,28.153,-80.5976,5
2432000110,758000,4,2.75,2410,9549,1,0,7,1780,630,1956,98033,26.7998,-80.068,3
824059140,949880,4,2.25,2290,10687,2,0,9,2290,0,1978,98004,33.0942,-96.5803,1
4229400015,570000,3,1,1030,4089,1.5,0,7,1030,0,1927,98116,35.6784,-97.7528,4
7805450110,736000,4,2.5,2290,12047,2,0,9,2290,0,1988,98006,36.6831,-76.9386,5
9839301055,670000,3,1.5,1490,4400,1.5,0,7,1490,0,1906,98122,35.7155,-81.217,5
9471201110,1.13E+06,4,1.75,2370,8400,1,0,9,1270,1100,1949,98105,32.5407,-86.2052,7
1189000645,650000,4,2,1930,3976,1.5,0,8,1930,0,1914,98122,47.9284,-97.0138,6
6788201015,690000,2,1.75,1600,4000,1,0,7,850,750,1918,98112,37.8211,-90.505,6
425069147,610000,4,2.25,2240,45738,2,0,7,2240,0,1988,98053,45.6735,-108.7707,1
9268200600,413500,2,1,770,4000,1,0,5,770,0,1924,98117,39.2273,-76.459,3
9201000100,765000,3,2.5,2300,9752,2,0,8,2300,0,1968,98075,40.2074,-74.78,5
4140930110,828200,4,2.75,3400,7081,2,0,9,3400,0,2001,98006,41.7849,-107.2265,1
7226000110,205000,2,1,900,4397,1,0,6,900,0,1918,98055,40.8507,-74.6596,3
4358700100,465000,3,2.5,1450,5175,1,0,8,1030,420,1995,98133,36.393,-100.7976,2
2228900195,556000,4,2.5,2240,5402,2,0,8,2240,0,2005,98133,40.9733,-73.9604,6
3905100740,540000,4,2.5,1780,4169,2,0,8,1780,0,1994,98029,43.0005,-84.5555,4
3295900490,423000,4,2.5,2320,4254,2,0,8,2320,0,2004,98059,46.6024,-120.4482,4
7379700051,375000,3,1.75,1590,14766,1,0,8,1590,0,1963,98007,39.6506,-78.9269,7
7348200195,173250,3,1,990,12696,1.5,0,7,990,0,1936,98168,35.9224,-78.4656,4
4047200300,599900,3,1.5,2605,12030,1,0,8,1355,1250,2003,98019,34.6643,-88.5684,3
4242900215,646000,5,2.75,2870,4461,1,0,7,1650,1220,1976,98107,35.4605,-94.807,4
7851980100,1.08E+06,5,4.75,5180,17811,2,0,11,4070,1110,2001,98065,39.9687,-76.6759,4
9126101645,558000,4,2,2180,3870,1,0,7,1020,1160,1900,98122,57.2401,-135.3153,2
2695600375,354000,2,1,850,5225,1,0,7,850,0,1949,98126,34.495,-91.5485,1
6648150090,1.20E+06,4,4,4050,9517,2,0,11,3360,690,1990,98040,40.6746,-73.6721,2
1189000245,670000,4,2,2250,4200,1.5,0,7,1650,600,1909,98122,39.5659,-74.3831,6
1169000057,1.13E+06,6,4.25,3100,9378,3,0,11,3100,0,1978,98112,39.9809,-76.2705,5
4013800131,267500,2,1,1747,12250,2.5,0,6,1747,0,1948,98001,39.2365,-76.6659,4
1787270090,299800,4,2.5,2410,4708,2,0,8,2410,0,2002,98092,32.0091,-97.1151,3
4037200735,430000,4,1.75,2070,9120,1,0,7,1250,820,1958,98008,47.1343,-122.3468,7
4083302370,775000,5,1,1860,3040,1.5,0,7,1530,330,1921,98103,31.9495,-110.7836,6
4319200820,333000,3,1,950,5214,1,0,7,830,120,1944,98126,43.7114,-116.6155,6
7663700551,336000,3,2,1060,11765,1,0,6,1060,0,1951,98125,34.7204,-87.7035,1
6821102350,323000,2,1,880,1712,2,0,7,880,0,1945,98199,42.5806,-84.4427,4
723069089,575000,4,2.5,2550,56628,2,0,9,2550,0,2001,98027,35.8254,-88.9043,2
8165500110,328000,2,2.25,1550,2079,2,0,8,1550,0,2008,98106,46.6175,-111.9186,4
8081900195,572500,3,1,1590,4600,1.5,0,7,1290,300,1926,98117,38.531,-90.4087,4
2878601425,600000,3,1.75,1650,5100,1,0,7,1040,610,1908,98115,38.0405,-78.5163,6
5104512070,412000,4,3,2430,7242,2,0,8,2430,0,2003,98038,30.1601,-93.2611,1
3885802970,827500,3,2.5,1810,7200,1,0,7,1310,500,1960,98033,30.8209,-95.1111,5
3021049140,300000,4,2.5,2890,17349,2,0,8,2890,0,1994,98023,40.0017,-74.2595,2
5249801720,415000,3,2.5,1280,5040,2,0,7,1280,0,1985,98118,37.3671,-122.139,6
2025049006,750000,7,2.75,3410,4056,1.5,0,8,2130,1280,1906,98102,37.1311,-113.6561,4
7575700015,800000,3,2.75,2220,4000,2,0,8,1700,520,1914,98122,40.7455,-86.7669,2
2724049146,420000,3,1,1060,6000,1,0,8,1060,0,1954,98118,34.2656,-77.7965,6
8074200100,266000,3,1.5,1120,8250,1,0,7,1120,0,1957,98056,38.3342,-77.7599,7
1517900100,499000,4,2.5,2680,10590,2,0,8,2680,0,2004,98019,41.1484,-73.9456,2
2391602250,440000,4,1.5,1770,5750,2,0,7,1770,0,1947,98116,39.8782,-75.0085,5
7635801311,495000,3,2,2950,12196,2,0,7,2310,640,1918,98166,37.9797,-121.2625,5
3362401295,630000,2,1.75,1260,5300,1,0,7,840,420,1951,98103,21.4734,-158.2103,3
3303230110,424000,3,1.75,1430,6818,1,0,7,1430,0,1972,98034,34.4987,-117.2683,7
1522600100,760000,4,2.5,2730,36183,2,0,9,2730,0,1986,98052,40.746,-73.0546,4
6646200090,650000,4,3.5,3270,15704,2,0,9,2110,1160,1990,98074,40.06,-88.2552,6
2522059112,248500,4,1.75,1720,10018,1,0,7,1720,0,1960,98042,38.853,-77.3885,4
3205100110,379600,3,1.75,1270,12420,1,0,7,1270,0,1962,98056,42.0065,-83.945,3
6414100025,538000,4,2.5,3260,10032,1,0,8,1960,1300,1978,98125,40.9628,-74.1844,4
3529000930,530000,4,2.5,2050,6360,2,0,8,2050,0,1988,98029,39.6149,-87.6904,5
4141400100,545000,4,2.25,2050,9720,2,0,8,2050,0,1967,98008,45.0213,-84.6803,6
9562200090,925000,4,3,3580,35261,1.5,0,10,3580,0,1985,98072,27.8877,-97.1134,5
7399800110,565000,4,2.75,1960,48787,1.5,0,9,1960,0,1983,98072,41.5714,-75.5048,6
6917700356,405100,2,1,840,3522,1,0,6,840,0,1947,98199,34.3309,-86.4991,4
4040800600,502000,3,1.75,1300,8800,1,0,8,1300,0,1963,98008,38.8302,-77.2713,4
3629920300,425000,3,2.25,1260,3000,2,0,7,1260,0,2003,98029,40.1784,-74.8524,7
8944290090,233500,3,2.25,1650,2958,2,0,7,1650,0,1985,98031,41.5518,-81.4691,7
8091410930,287000,3,2.5,1710,10341,2,0,7,1710,0,1986,98030,42.6411,-87.8919,1
3313600266,190000,3,1,1180,8775,1,0,7,1180,0,1966,98002,38.427,-85.6677,2
9508850100,666000,3,2.25,2780,31510,2,0,8,2780,0,1979,98053,35.4316,-82.5038,3
3330501545,330000,2,1,950,3090,1,0,6,950,0,1909,98118,33.7842,-84.3273,2
31000165,1.49E+06,5,3.5,3620,7821,2,0,10,2790,830,1958,98040,46.3426,-94.2793,6
4123810090,393000,3,2.25,2140,10256,2,0,8,2140,0,1987,98038,27.9981,-82.2735,2
1180500100,353000,4,2.75,1920,4627,1,0,8,1010,910,1998,98178,40.0047,-76.3522,5
7549801140,260000,2,1,750,6720,1,0,6,750,0,1916,98108,27.6964,-82.3034,4
7254000100,680000,3,2.5,2060,2551,2,0,8,1900,160,2001,98005,30.3854,-86.3443,4
644200090,921000,3,2.25,2380,11200,1,0,8,2380,0,1963,98004,30.1004,-96.0779,1
5101407305,319000,2,1,750,6380,1,0,7,750,0,1949,98125,30.4365,-88.8149,1
6817801030,280000,3,1,1160,10881,1,0,7,920,240,1983,98074,38.9927,-80.2282,3
7454001280,220000,3,1,1050,6300,1,0,6,1050,0,1942,98146,40.244,-75.3407,6
8651440740,219000,3,1.5,1740,5200,1,0,7,1060,680,1977,98042,34.0543,-106.9066,2
1954430190,528000,4,2.75,2050,7171,1,0,8,1540,510,1988,98074,30.6957,-95.0097,2
4292300010,405000,3,1.75,1980,8100,1,0,7,1310,670,1949,98133,32.4067,-91.1915,6
8929000290,372977,3,2.5,1690,1618,2,0,8,1150,540,2014,98029,33.7451,-117.9849,7
1250201680,934550,4,3.25,2320,5900,1.5,0,9,2320,0,1910,98144,44.9657,-93.5908,5
868001705,1.47E+06,3,1.5,2480,9900,2,0,10,2130,350,1940,98177,43.9346,-69.8346,4
1370801585,975000,4,2.25,2290,5350,2,0,9,2120,170,1958,98199,35.1125,-81.2203,3
7501000130,800866,5,2.5,3180,13806,2,0,10,3180,0,1990,98033,40.875,-74.0293,7
4178300130,950000,7,3.5,3470,16264,2,0,9,3470,0,1980,98007,40.7436,-73.6639,6
7550801206,624000,4,3,1540,4140,1.5,0,7,1540,0,1902,98107,45.365,-84.9887,7
9201300050,1.85E+06,5,2.25,2800,8442,2,1,9,2800,0,1963,98075,39.9793,-83.0408,6
3816300095,310000,3,1,1050,9876,1,0,7,1050,0,1953,98028,41.9663,-87.8057,6
7399301100,315000,3,1.75,1480,6800,1,0,7,1480,0,1968,98055,40.762,-80.3225,4
4151800470,675000,3,2,1010,5973,1,0,6,1010,0,1942,98033,45.4562,-123.8331,6
7811000020,490000,3,1.75,1660,8208,1,0,8,1660,0,1965,98005,30.369,-91.0887,4
5166700050,600000,5,2.25,2760,6350,1,0,7,1380,1380,1958,98126,29.9058,-90.1434,3
4045500130,154000,2,1,1040,20524,1,0,6,1040,0,1949,98014,34.1713,-83.9142,6
2927600675,480000,4,1.75,2220,6500,2,0,8,2220,0,1964,98166,42.0967,-86.485,5
7686202580,196900,3,1,1270,7500,1,0,6,1270,0,1954,98198,42.7987,-83.6235,2
5690500095,735000,3,3.25,2960,39370,2,0,10,2960,0,1989,98011,47.2344,-119.8531,2
3876540630,205500,3,2,1330,8748,1,0,7,1330,0,1986,98003,38.513,-122.7536,4
8929000170,357186,2,1.75,1210,1040,2,0,8,1210,0,2014,98029,27.7493,-81.5252,3
2621400080,275000,4,2.5,2120,6754,2,0,7,2120,0,1998,98030,36.0579,-102.5123,7
8154100020,248500,3,1.75,2090,12026,1,0,7,2090,0,1948,98002,39.4023,-76.7514,5
8097000190,350000,3,2.5,2680,7836,2,0,8,2680,0,1990,98092,36.506,-121.4429,1
2624089181,390000,4,2.75,1790,47250,1,0,7,1220,570,1987,98045,36.5434,-119.2903,6
8718500275,390000,3,2.75,1950,12240,1,0,7,1250,700,1956,98028,39.8521,-75.0739,7
3575305495,660000,5,2.25,3740,14913,1.5,0,9,3740,0,1979,98074,37.7749,-97.2457,3
411100020,310000,3,1.75,1140,8263,1,0,7,1140,0,1950,98155,47.2522,-122.3156,4
9113200020,717000,3,2.5,2480,5137,2,0,9,2480,0,2000,98052,36.9674,-93.7183,4
2011400019,260000,5,2.5,2580,11250,1,0,7,1410,1170,1964,98198,36.8534,-120.4536,4
3912000020,745000,3,2,2290,5001,1,0,7,1490,800,1960,98103,48.4329,-114.3591,1
8078370010,470000,4,2.5,2320,12042,1,0,7,1320,1000,1975,98072,45.0619,-92.966,4
5104650020,429000,3,2.5,2530,8820,2,0,8,2530,0,1997,98031,40.9363,-74.1887,6
7417700664,220000,4,2,1400,7140,1,0,7,1400,0,1969,98155,27.6378,-80.4855,6
2770604920,497000,3,3,2060,1850,2,0,8,1400,660,2007,98119,38.9347,-77.4083,5
1930300190,716100,3,1,1640,4000,1.5,0,7,1640,0,1909,98103,35.221,-88.236,5
3024079069,371000,4,1,1960,94525,1.5,0,6,1960,0,1979,98027,40.3941,-80.0377,4
723069049,379000,5,2.75,3000,25175,1,0,7,1500,1500,1961,98027,40.1105,-76.5065,2
2210500019,937500,3,1,1320,8500,1,0,7,1320,0,1954,98039,32.0635,-82.8968,5
3856901435,720000,4,2,1760,4500,1.5,0,7,1760,0,1906,98103,37.175,-104.4908,5
3948900050,616000,3,3.25,2130,2306,2,0,7,1420,710,1924,98136,40.6448,-83.6095,5
5412400170,259000,3,2,1390,7120,1,0,7,1390,0,1988,98030,37.1668,-94.5468,5
2856102280,538000,3,1.75,1400,3825,1.5,0,6,1100,300,1904,98117,33.8885,-118.335,2
3288100290,605000,3,2.75,3230,9576,1.5,0,8,3230,0,1966,98034,27.1862,-81.8521,3
5145000190,369950,3,1,1110,7603,1,0,7,1110,0,1967,98034,42.2147,-85.8918,1
6679000170,310000,3,2.5,1670,4220,2,0,7,1670,0,2002,98038,33.8676,-79.7533,5
9536601045,227500,3,1,1540,9450,1,0,7,1540,0,1960,98198,36.9774,-112.983,2
8731981410,274000,4,2.25,2090,7400,1,0,9,1670,420,1973,98023,39.0077,-94.1283,6
3574801350,410000,3,2,1410,8088,1,0,7,1410,0,1987,98034,39.9221,-80.7422,7
1922069099,354800,3,2,1370,78408,1,0,7,1370,0,1964,98042,41.9736,-71.4605,5
871001735,650000,4,2.25,1910,5120,1,0,8,1300,610,1954,98199,39.0235,-77.0102,4
2022059308,353000,3,2,1678,13862,1,0,7,1678,0,1994,98030,34.4382,-119.6286,1
2525300480,224975,3,1,960,12745,1,0,6,960,0,1977,98038,42.016,-95.3528,6
7979900440,600000,2,1.75,2080,13054,1,0,7,2080,0,1951,98155,33.3442,-84.1071,6
2558660290,437500,3,2.25,1790,7700,1,0,7,1340,450,1976,98034,34.8298,-77.4591,4
8650300190,567000,3,2.5,2540,6093,2,0,9,2540,0,1999,98034,34.2216,-80.6849,5
8643000225,225000,5,1.5,1790,11656,2,0,7,1790,0,1963,98198,39.0459,-84.5563,6
1105000233,255000,2,1,940,9330,1,0,6,940,0,1941,98118,41.4274,-87.9805,7
9831200500,2.48E+06,5,3.75,6810,7500,2.5,0,13,6110,700,1922,98102,28.5591,-82.5537,5
945000250,370000,2,1,900,4600,1,0,6,900,0,1951,98117,37.6273,-118.99,7
4101410050,675000,4,1.75,1900,8800,1,0,8,1140,760,1975,98033,43.0073,-74.3755,3
1571100130,285000,3,1,1440,4268,1,0,7,1040,400,1953,98108,40.3949,-74.392,3
7932000078,310000,3,1.75,2070,37904,1,0,7,1420,650,1973,98058,39.8983,-80.1855,7
2592400170,475000,4,2.5,2240,7245,1,0,7,1140,1100,1972,98034,33.4666,-82.4992,1
2517010630,410000,4,2.5,3320,5034,2,0,7,3320,0,2006,98042,33.4773,-84.36,3
6926700225,895000,4,2.25,1950,5950,1,0,8,1330,620,1947,98109,34.1369,-118.822,3
8820902905,375000,3,1.5,1240,7733,1,0,6,790,450,1941,98125,40.3664,-80.0194,1
5104510190,349000,4,2.5,1830,4694,2,0,7,1830,0,2003,98038,37.9199,-89.8259,1
9839301060,650500,3,1.75,1740,4400,1.5,0,8,1740,0,1903,98122,39.1577,-84.6139,4
2425700005,760000,3,1.75,1410,15120,1,0,7,1410,0,1950,98004,41.3978,-84.1244,5
9276201190,480000,4,2.75,2050,3960,1,0,7,1180,870,1986,98116,41.0633,-74.0986,6
8644210050,689000,4,2.75,3220,16145,2,0,10,3220,0,1993,98075,41.3684,-73.7401,3
2741100280,415000,3,1.75,1960,5000,1,0,6,980,980,1911,98108,41.7653,-83.5755,5
2891000680,195000,3,1.75,1070,6110,1,0,7,1070,0,1968,98002,41.2857,-82.2197,5
7366100080,318000,5,2.5,2820,9956,1,0,7,1410,1410,1967,98168,39.8229,-105.0036,6
3211270170,404000,4,3,4060,35621,1,0,9,2030,2030,1989,98092,35.5995,-80.984,4
3330500920,339950,2,1,800,3090,1,0,6,800,0,1925,98118,36.1197,-83.4838,1
5437820080,215000,3,1,1260,7897,1,0,7,1260,0,1979,98022,31.2113,-81.4622,5
8097000380,339900,3,2.5,2420,7423,2,0,8,2420,0,1990,98092,40.6781,-74.2889,6
2591010290,285000,1,1.5,810,3211,2,0,7,810,0,1982,98033,44.5847,-68.4875,6
1324300380,550000,3,1,1600,5000,1.5,0,7,1110,490,1947,98107,28.4847,-81.0808,6
3226049478,430000,4,1,1350,9000,1.5,0,7,1350,0,1964,98103,43.054,-89.3334,6
7941500170,219000,3,1,970,7790,1,0,6,970,0,1967,98003,42.4805,-83.0274,3
7522500005,555000,2,1.5,1780,4750,1,0,7,1080,700,1947,98117,27.0694,-82.4054,5
1545801630,233000,3,2,1350,7686,1,0,7,1350,0,1989,98038,26.0979,-80.2088,1
5151600480,248000,3,1.75,1840,19501,1,0,8,1270,570,1972,98003,35.1484,-120.6492,1
2731600080,454000,5,2.25,2550,9200,1,0,8,1580,970,1975,98166,35.0712,-91.8996,6
2804600010,950000,4,2.5,1700,4418,2,0,8,1700,0,1931,98112,40.3115,-104.8561,6
8899210680,359000,3,2.5,2430,7857,2,0,8,1730,700,1980,98055,35.6142,-82.3275,5
6649300190,407500,5,2,2740,8230,1.5,0,7,2210,530,1962,98155,39.9568,-74.3524,2
1312200080,224000,3,1.5,1560,7300,1,0,7,1040,520,1964,98001,61.638,-149.608,1
1721801025,210000,2,1,1040,4590,1,0,7,1040,0,1954,98146,40.8015,-72.796,1
7942200050,261000,4,1.75,1820,9824,1,0,7,1820,0,1968,98042,40.9465,-73.0579,3
9528100963,719000,3,3,1833,1706,3,0,9,1833,0,1998,98115,38.9948,-82.0643,3
9297301495,440000,3,2.5,2160,3738,2,0,8,2160,0,1994,98126,39.7506,-84.6343,6
192300020,525000,3,2.75,2100,10362,2,0,9,1510,590,1998,98045,32.4395,-85.7139,4
9477100170,375000,3,1.5,1370,9720,2,0,7,1370,0,1968,98034,34.0489,-118.0961,1
6705120280,428000,2,2.5,1414,1960,2,0,8,1414,0,1986,98006,47.3122,-119.534,2
7203220050,988830,5,3.25,4115,7910,2,0,9,4115,0,2014,98053,37.463,-77.5744,1
6858700225,199950,3,1.75,1550,6225,1,0,7,1550,0,1949,98002,31.1397,-93.2741,3
8712100605,840000,4,2.25,2100,3671,1.5,0,8,1750,350,1929,98112,40.9562,-74.0314,5
5702380500,285000,3,1.75,1160,7006,1,0,7,1160,0,1992,98022,44.9356,-93.7103,2
6181430280,330000,5,2.5,3597,4972,2,0,7,3597,0,2006,98001,41.8275,-103.6649,6
7138000170,147500,3,1.5,1230,10125,1,0,7,1230,0,1960,98198,35.1276,-85.1464,4
6669010290,320000,4,2.5,2190,7125,2,0,8,2190,0,1978,98032,37.2583,-83.1977,1
5706200280,382500,3,1.75,1040,9000,1,0,7,1040,0,1967,98027,40.7432,-111.5814,4
1338300170,2.05E+06,5,4,4690,8208,2,0,9,3040,1650,1926,98112,33.9797,-116.9694,2
8562800250,596000,4,2.25,2270,10000,1,0,8,1720,550,1974,98006,48.4228,-119.5159,2
109210280,220000,4,2.25,1950,7280,2,0,8,1950,0,1979,98023,34.7111,-120.4623,4
3216900080,325000,3,2.5,1880,6818,2,0,8,1880,0,1993,98031,42.0985,-88.3073,5
629500170,679950,4,2.5,2850,5664,2,0,9,2850,0,2001,98075,40.4446,-75.8799,1
5272200005,175000,2,1,1160,6911,1,0,7,1160,0,1947,98125,47.7354,-121.9726,2
7205000080,268000,3,1.75,1370,10050,1,0,7,1370,0,1966,98023,37.2746,-79.8887,4
1117200170,715000,4,3.5,3260,110579,2,0,10,3260,0,1997,98053,32.458,-97.3849,4
5561300480,600000,7,2.25,3170,36384,2,0,8,3170,0,1969,98027,37.9844,-81.1277,6
6896300380,228000,0,1,390,5900,1,0,4,390,0,1953,98118,39.0735,-104.8467,2
3293400010,950000,5,2.5,3450,35880,2,0,11,3450,0,1992,98052,41.2005,-73.9002,7
3421059049,475000,2,1.75,1490,224334,1,0,8,1490,0,1983,98092,41.2743,-82.8394,6
524069049,700000,3,1.5,1460,78408,1,0,7,1460,0,1963,98075,41.14,-73.844,7
1524079093,275000,3,1.75,1300,20700,1,0,7,1300,0,1962,98024,38.9423,-76.9645,5
1524079093,369500,3,1.75,1300,20700,1,0,7,1300,0,1962,98024,42.1025,-102.8766,2
3832710680,215000,4,2,1540,7575,1,0,7,1040,500,1978,98032,38.6121,-90.324,6
686200840,593450,4,2.25,2130,7172,2,0,8,2130,0,1964,98008,33.9837,-112.7668,6
8682310460,498800,2,1.75,1350,4614,1,0,8,1350,0,2008,98053,46.6482,-120.539,2
446000190,849000,5,3.25,2450,6534,2,0,8,1770,680,1951,98115,44.9033,-93.5903,1
8805900430,1.15E+06,4,2.5,1940,4875,2,0,9,1940,0,1925,98112,46.6634,-112.0604,2
3629921060,825000,5,2.5,2890,5110,2,0,9,2890,0,2003,98029,39.7524,-105.1605,2
8856890020,265000,3,1.75,1680,9769,1,0,8,1340,340,1989,98058,44.8164,-89.5807,3
